actual_origin_rate,actual_plan_rate,band,bp,day_string,item_sku_id,supp_brevity_cd,supp_name,vlt,z_value
0.0,,L,34.9781386633,2016-09-20 00:00:00,1076903,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-3.58905235292
1.0,1.0,L,100.0,2016-10-11 00:00:00,1076903,bjsjmc,北京世佳美臣电子商务有限责任公司,6,0.0
1.0,1.0,L,100.0,2016-10-11 00:00:00,1076907,bjsjmc,北京世佳美臣电子商务有限责任公司,6,0.0
0.5,0.5,L,9.4679038061,2016-07-13 00:00:00,1076908,bjsjmc,北京世佳美臣电子商务有限责任公司,10,6.15523537808
1.0,1.0,L,33.5845958654,2016-08-15 00:00:00,1076908,bjsjmc,北京世佳美臣电子商务有限责任公司,9,-2.53746425167
0.0,,L,14.5772594752,2016-09-20 00:00:00,1076908,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-2.41300513729
1.0,1.0,L,20.5502911291,2016-10-11 00:00:00,1076908,bjsjmc,北京世佳美臣电子商务有限责任公司,6,-1.82674959009
0.0,0.0,L,100.0,2016-07-13 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,10,100.0
1.0,1.0,L,100.0,2016-07-25 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,3,100.0
1.0,1.0,L,41.2431875092,2016-09-20 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-3.58506795202
0.66666666666666663,0.66666666666666663,L,98.0926430518,2016-10-11 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,6,-2.38303998524
0.0,,L,100.0,2016-10-12 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,13,24.8870352102
0.0,,L,73.4463276836,2016-10-18 00:00:00,1076910,bjsjmc,北京世佳美臣电子商务有限责任公司,13,59.2779941876
0.94999999999999996,0.94999999999999996,E,55.4998185583,2016-09-13 00:00:00,1076912,shhsjtyp,上海何适家庭用品有限公司,13,4.9799019224
1.0,1.0,E,42.8667113195,2016-09-22 00:00:00,1076912,shhsjtyp,上海何适家庭用品有限公司,10,18.1334597988
1.0,1.0,D,26.7959367616,2016-07-05 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,11,13.3868938419
0.69565217391304346,0.69565217391304346,D,14.4756717169,2016-07-13 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,11,25.1448629159
1.0,1.0,D,29.3151253832,2016-08-16 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,12,15.2580065907
1.0,1.0,D,40.778968537,2016-09-20 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,13,4.95067640904
1.0,1.0,D,28.0574866727,2016-10-12 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,15,6.42876838272
1.0,1.0,D,3.90028673202,2016-10-18 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,16,12.6618059159
1.0,1.0,D,49.4612026327,2016-10-19 00:00:00,1076913,shhsjtyp,上海何适家庭用品有限公司,15,14.5254526035
1.0,1.0,E,82.3338913742,2016-09-22 00:00:00,1076916,shhsjtyp,上海何适家庭用品有限公司,10,10.6182129839
1.0,1.0,E,55.9280254645,2016-10-12 00:00:00,1076916,shhsjtyp,上海何适家庭用品有限公司,15,17.3768285361
1.0,1.0,E,88.9811656533,2016-09-22 00:00:00,1076917,shhsjtyp,上海何适家庭用品有限公司,10,13.250013741
1.0,1.0,E,44.8475184373,2016-10-12 00:00:00,1076917,shhsjtyp,上海何适家庭用品有限公司,15,6.23819115757
1.0,1.0,E,17.4396424873,2016-10-18 00:00:00,1076917,shhsjtyp,上海何适家庭用品有限公司,16,9.18416954055
1.0,1.0,E,56.4767896083,2016-10-19 00:00:00,1076917,shhsjtyp,上海何适家庭用品有限公司,15,10.6390846642
1.0,1.0,L,57.7841982442,2016-09-13 00:00:00,1076920,shhsjtyp,上海何适家庭用品有限公司,13,-3.65255626639
1.0,1.0,L,100.0,2016-09-22 00:00:00,1076920,shhsjtyp,上海何适家庭用品有限公司,10,12.9692853542
1.0,1.0,E,100.0,2016-09-22 00:00:00,1076924,shhsjtyp,上海何适家庭用品有限公司,10,30.822942632
1.0,1.0,E,11.2994350282,2016-08-15 00:00:00,1076925,shhsjtyp,上海何适家庭用品有限公司,13,-1.02250412794
0.97499999999999998,0.97499999999999998,E,89.3624334078,2016-09-13 00:00:00,1076925,shhsjtyp,上海何适家庭用品有限公司,13,-3.03498569878
1.0,1.0,E,49.5389070955,2016-09-20 00:00:00,1076925,shhsjtyp,上海何适家庭用品有限公司,13,17.6989098741
1.0,1.0,D,18.0734407313,2016-09-20 00:00:00,1076927,shhsjtyp,上海何适家庭用品有限公司,13,5.75314002093
1.0,1.0,D,10.1437881977,2016-09-22 00:00:00,1076927,shhsjtyp,上海何适家庭用品有限公司,10,14.1042020043
1.0,1.0,D,59.4924677065,2016-10-12 00:00:00,1076927,shhsjtyp,上海何适家庭用品有限公司,15,7.27461313041
1.0,1.0,D,32.5382060301,2016-10-18 00:00:00,1076927,shhsjtyp,上海何适家庭用品有限公司,16,30.9428252049
1.0,1.0,Z,10.946446615,2016-09-20 00:00:00,1076935,shhsjtyp,上海何适家庭用品有限公司,13,-0.309976015004
0.91666666666666663,0.91666666666666663,Z,80.5585392052,2016-09-22 00:00:00,1076935,shhsjtyp,上海何适家庭用品有限公司,10,3.75747046731
1.0,1.0,L,65.5666047427,2016-09-22 00:00:00,1076936,shhsjtyp,上海何适家庭用品有限公司,10,11.1151762363
1.0,1.0,E,47.30713246,2016-09-13 00:00:00,1076937,shhsjtyp,上海何适家庭用品有限公司,13,-0.18966394472
1.0,1.0,E,88.4792626728,2016-09-22 00:00:00,1076937,shhsjtyp,上海何适家庭用品有限公司,10,7.57147768832
1.0,1.0,D,12.2538430723,2016-09-20 00:00:00,1076938,shhsjtyp,上海何适家庭用品有限公司,13,36.1195490287
1.0,1.0,D,38.0461203526,2016-09-22 00:00:00,1076938,shhsjtyp,上海何适家庭用品有限公司,10,45.5145458048
0.0,0.0,D,14.1206373114,2016-10-19 00:00:00,1076938,shhsjtyp,上海何适家庭用品有限公司,15,38.3582383584
1.0,1.0,D,69.6189141301,2016-09-13 00:00:00,1076939,shhsjtyp,上海何适家庭用品有限公司,13,-4.46471162972
1.0,1.0,D,19.0490876848,2016-10-12 00:00:00,1076939,shhsjtyp,上海何适家庭用品有限公司,15,5.93405492605
1.0,1.0,D,23.20931509,2016-10-18 00:00:00,1076939,shhsjtyp,上海何适家庭用品有限公司,16,7.88493138518
1.0,1.0,D,39.6327366405,2016-10-19 00:00:00,1076939,shhsjtyp,上海何适家庭用品有限公司,15,17.1198893477
1.0,1.0,E,14.7448015123,2016-09-13 00:00:00,1076941,shhsjtyp,上海何适家庭用品有限公司,13,-1.33569080373
1.0,1.0,E,93.0698739977,2016-09-20 00:00:00,1076941,shhsjtyp,上海何适家庭用品有限公司,13,1.96653072047
0.93333333333333335,0.93333333333333335,E,95.4684317719,2016-09-22 00:00:00,1076941,shhsjtyp,上海何适家庭用品有限公司,10,22.5256014127
1.0,1.0,D,5.60767820554,2016-09-20 00:00:00,1076943,shhsjtyp,上海何适家庭用品有限公司,13,22.8291599774
1.0,1.0,D,26.6901324154,2016-10-12 00:00:00,1076943,shhsjtyp,上海何适家庭用品有限公司,15,10.5916073209
0.95238095238095233,0.95238095238095233,D,8.76415045125,2016-10-18 00:00:00,1076943,shhsjtyp,上海何适家庭用品有限公司,16,13.8565079771
1.0,1.0,D,25.2623778634,2016-10-19 00:00:00,1076943,shhsjtyp,上海何适家庭用品有限公司,15,18.3724760928
1.0,1.0,E,73.7123376025,2016-10-12 00:00:00,1081219,jmsorz,江门市欧润哲家居用品有限公司,15,6.73503373891
1.0,1.0,E,21.8096845385,2016-10-18 00:00:00,1081219,jmsorz,江门市欧润哲家居用品有限公司,12,15.6451941686
1.0,1.0,E,21.0519600651,2016-07-13 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,11,-2.33850063882
1.0,1.0,E,6.62185875575,2016-07-26 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,10,1.55504980489
1.0,1.0,E,4.57351932312,2016-08-08 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,8,-1.48167286322
1.0,1.0,E,6.17523957642,2016-08-15 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,9,-1.04252503419
0.45454545454545453,1.0,E,44.8202098401,2016-08-23 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,8,12.8826603879
0.27272727272727271,1.0,E,29.8388701015,2016-09-05 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,15,-1.75932346172
1.0,1.0,E,33.0972396902,2016-09-12 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,10,-0.643045888385
1.0,1.0,E,11.6866042299,2016-10-08 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,8,-0.05740785794
1.0,1.0,E,47.6397432469,2016-10-12 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,15,3.62692021323
1.0,1.0,E,42.108956926,2016-10-18 00:00:00,1081224,jmsorz,江门市欧润哲家居用品有限公司,12,16.7155793579
0.0,,L,68.7859283644,2016-09-20 00:00:00,1082844,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-2.01974307349
1.0,1.0,L,15.6304272317,2016-10-11 00:00:00,1082844,bjsjmc,北京世佳美臣电子商务有限责任公司,6,-1.7654763284
1.0,1.0,L,20.721259215,2016-10-12 00:00:00,1082844,bjsjmc,北京世佳美臣电子商务有限责任公司,13,0.527408308709
0.59999999999999998,1.0,L,45.5601621942,2016-07-13 00:00:00,1082850,bjsjmc,北京世佳美臣电子商务有限责任公司,10,13.5625523762
0.0,,L,29.6139608673,2016-09-20 00:00:00,1082850,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-2.68352841704
1.0,1.0,L,15.9786950732,2016-10-11 00:00:00,1082850,bjsjmc,北京世佳美臣电子商务有限责任公司,6,-1.6325080088
0.0,0.0,L,97.0167353869,2016-07-13 00:00:00,1082858,bjsjmc,北京世佳美臣电子商务有限责任公司,10,100.0
0.0,0.0,L,20.6576002754,2016-07-25 00:00:00,1082858,bjsjmc,北京世佳美臣电子商务有限责任公司,3,55.4460869796
1.0,1.0,L,26.2304637692,2016-08-15 00:00:00,1082858,bjsjmc,北京世佳美臣电子商务有限责任公司,9,-1.15588166419
1.0,1.0,L,15.7434777021,2016-09-20 00:00:00,1082858,bjsjmc,北京世佳美臣电子商务有限责任公司,14,-4.19007839146
1.0,1.0,L,8.44724312702,2016-09-27 00:00:00,1082858,bjsjmc,北京世佳美臣电子商务有限责任公司,20,-0.941155528408
1.0,1.0,B,14.2581565042,2016-07-19 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,12,11.5041922818
1.0,1.0,B,13.5459162581,2016-08-02 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,11,11.198548961
1.0,1.0,B,3.82028571716,2016-08-08 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,4,46.2540267695
1.0,1.0,B,20.8699432961,2016-08-15 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,6,43.362226365
1.0,1.0,B,17.3317285437,2016-08-22 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,6,69.9430550806
0.0,,B,37.2984600407,2016-09-12 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,6,44.9545623832
0.35294117647058826,0.35294117647058826,B,31.2249085556,2016-09-20 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,7,28.9310867994
0.0,,B,7.96712380533,2016-09-27 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,4,18.3629225266
0.4785276073619632,1.0,B,51.7679441033,2016-10-08 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,15,-10.0
1.0,1.0,B,25.5966456205,2016-10-12 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,5,100.0
1.0,1.0,B,34.0433315719,2016-10-18 00:00:00,1082915,bjzdx,北京紫丁香华盛日用品有限公司,5,100.0
1.0,1.0,C,4.64279496257,2016-07-13 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,5,27.8568278031
1.0,1.0,C,26.252297076,2016-07-26 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,5,10.179707223
1.0,1.0,C,25.9596663702,2016-08-08 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,4,13.1685777204
1.0,1.0,C,11.1524960859,2016-08-15 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,6,19.0166007449
1.0,1.0,C,47.6458834981,2016-08-29 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,6,0.375273382031
1.0,1.0,C,23.7235688499,2016-09-12 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,6,20.930970124
1.0,1.0,C,3.05583001436,2016-10-12 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,5,30.0484955101
1.0,1.0,C,12.6709522643,2016-10-18 00:00:00,1082917,bjzdx,北京紫丁香华盛日用品有限公司,5,23.053526999
0.5,0.5,E,30.7626777728,2016-09-13 00:00:00,1086208,shhsjtyp,上海何适家庭用品有限公司,13,-1.35462086547
1.0,1.0,E,3.75831165077,2016-09-20 00:00:00,1086208,shhsjtyp,上海何适家庭用品有限公司,13,4.27025901804
1.0,1.0,E,88.6682035822,2016-09-22 00:00:00,1086208,shhsjtyp,上海何适家庭用品有限公司,10,7.36632468288
0.2857142857142857,0.2857142857142857,E,18.5252014916,2016-08-23 00:00:00,1095986,shzzkj,上海智造空间电子商务有限公司,11,3.37876665691
1.0,1.0,E,31.5435300715,2016-08-29 00:00:00,1095986,shzzkj,上海智造空间电子商务有限公司,15,-0.567256033332
1.0,1.0,E,100.0,2016-08-30 00:00:00,1095986,shzzkj,上海智造空间电子商务有限公司,10,8.59457670761
1.0,1.0,E,17.5784268274,2016-10-08 00:00:00,1096076,bjjktc,北京家酷天成商贸有限公司,28,-0.160267824731
0.0,0.0,E,37.1530809663,2016-10-13 00:00:00,1096076,bjjktc,北京家酷天成商贸有限公司,21,3.14594832685
0.9859154929577465,1.0,B,11.5569718925,2016-07-13 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,9,40.0626097221
0.95588235294117652,1.0,B,21.4103171841,2016-07-26 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,9,26.5118872485
1.0,1.0,B,17.7865150132,2016-08-15 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,10,53.2774656723
0.92436974789915971,1.0,B,19.5867309499,2016-08-29 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,12,42.0079170717
1.0,1.0,B,15.6605030723,2016-08-31 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,10,62.5699077783
0.99056603773584906,1.0,B,25.120439303,2016-09-06 00:00:00,1100240,bjjktc,北京家酷天成商贸有限公司,14,45.9472310078
0.0,,D,13.3724375826,2016-07-26 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,8,-1.36563614645
1.0,1.0,D,22.7264118783,2016-08-02 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,10,-3.46502322751
1.0,1.0,D,30.7272106521,2016-08-22 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,7,-2.65703290679
1.0,1.0,D,21.4243978446,2016-09-12 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,11,3.34134692351
1.0,1.0,D,19.1785200575,2016-10-08 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,5,5.85117793317
0.97959183673469385,1.0,D,48.7644676214,2016-10-12 00:00:00,1101841,shjxjt,上海景馨家庭用品有限公司,10,13.5214814238
1.0,1.0,C,25.3318947319,2016-08-29 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,12,22.3009314979
1.0,1.0,C,20.4647053725,2016-09-12 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,12,35.5755235198
1.0,1.0,C,0.573366315548,2016-09-19 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,14,42.4533035211
1.0,1.0,C,3.63073173209,2016-09-27 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,9,17.6939778594
1.0,1.0,C,13.5272235374,2016-09-29 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,10,50.9839537096
1.0,1.0,C,18.4110373525,2016-10-13 00:00:00,1103025,bjjktc,北京家酷天成商贸有限公司,22,19.8500930057
1.0,1.0,D,43.9488390438,2016-09-05 00:00:00,1114015,shbssmyx,上海炳顺商贸有限公司,13,10.6737891804
0.0,0.0,D,39.9167795626,2016-10-12 00:00:00,1114015,shbssmyx,上海炳顺商贸有限公司,15,6.83945082238
0.0,0.0,D,14.653294596,2016-10-18 00:00:00,1114015,shbssmyx,上海炳顺商贸有限公司,20,14.3745246911
1.0,1.0,L,14.3494897959,2016-08-02 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,9,1.17653517371
1.0,1.0,L,12.2054585523,2016-08-15 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,9,0.0436344969199
1.0,1.0,L,7.88523943833,2016-08-29 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,13,1.1511263576
1.0,1.0,L,31.3665353919,2016-09-05 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,15,2.82649407818
1.0,1.0,L,20.0833458854,2016-10-08 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,8,2.91489062266
0.66666666666666663,0.66666666666666663,L,37.6411543287,2016-10-12 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,15,4.56300797564
1.0,1.0,L,26.697071665,2016-10-18 00:00:00,1114017,jmsorz,江门市欧润哲家居用品有限公司,12,8.92600958538
1.0,1.0,D,18.8090817528,2016-07-19 00:00:00,1114020,shbssmyx,上海炳顺商贸有限公司,10,7.0702584297
0.92307692307692313,0.92307692307692313,D,66.2229165252,2016-10-21 00:00:00,1114020,shbssmyx,上海炳顺商贸有限公司,25,10.7706797707
1.0,1.0,E,100.0,2016-09-20 00:00:00,1114021,shbssmyx,上海炳顺商贸有限公司,14,80.9111235317
0.0,0.0,E,10.7480653482,2016-10-18 00:00:00,1114021,shbssmyx,上海炳顺商贸有限公司,20,23.1939494172
1.0,1.0,E,38.5623939534,2016-09-05 00:00:00,1114022,shbssmyx,上海炳顺商贸有限公司,13,10.2100219369
0.0,0.0,E,22.8576653181,2016-10-18 00:00:00,1114022,shbssmyx,上海炳顺商贸有限公司,20,17.1859442532
0.86274509803921573,0.86274509803921573,D,43.942788213,2016-08-22 00:00:00,1114023,shbssmyx,上海炳顺商贸有限公司,13,-1.73749552979
0.96296296296296291,0.96296296296296291,D,18.7802757421,2016-09-20 00:00:00,1114023,shbssmyx,上海炳顺商贸有限公司,14,-1.5733399763
0.0,0.0,D,43.5289766423,2016-10-12 00:00:00,1114023,shbssmyx,上海炳顺商贸有限公司,15,1.54287932319
0.0,0.0,D,19.9456029012,2016-10-18 00:00:00,1114023,shbssmyx,上海炳顺商贸有限公司,20,1.2022828986
0.9642857142857143,0.9642857142857143,D,8.54669548124,2016-07-19 00:00:00,1114024,shbssmyx,上海炳顺商贸有限公司,10,11.0685326973
1.0,1.0,D,30.1230299575,2016-09-05 00:00:00,1114024,shbssmyx,上海炳顺商贸有限公司,13,11.0374732605
1.0,1.0,D,26.3859893296,2016-10-08 00:00:00,1114024,shbssmyx,上海炳顺商贸有限公司,13,18.4371898325
0.0,0.0,D,25.2892711271,2016-10-18 00:00:00,1114024,shbssmyx,上海炳顺商贸有限公司,20,11.8805859068
0.98333333333333328,0.98333333333333328,D,69.4759907009,2016-09-13 00:00:00,1114025,shhsjtyp,上海何适家庭用品有限公司,13,-2.84331430093
1.0,1.0,D,8.05826747249,2016-09-20 00:00:00,1114025,shhsjtyp,上海何适家庭用品有限公司,13,21.3691798151
0.97777777777777775,0.97777777777777775,D,56.2359410147,2016-09-22 00:00:00,1114025,shhsjtyp,上海何适家庭用品有限公司,10,25.1865049161
1.0,1.0,D,30.0971133524,2016-10-19 00:00:00,1114025,shhsjtyp,上海何适家庭用品有限公司,15,25.8119684363
1.0,1.0,E,100.0,2016-07-19 00:00:00,1114026,shbssmyx,上海炳顺商贸有限公司,10,100.0
0.75,0.75,E,50.7618342594,2016-08-22 00:00:00,1114026,shbssmyx,上海炳顺商贸有限公司,13,24.0952925278
0.91666666666666663,0.91666666666666663,E,18.0501238053,2016-10-08 00:00:00,1114026,shbssmyx,上海炳顺商贸有限公司,13,37.8921140679
1.0,1.0,D,5.20796073999,2016-08-22 00:00:00,1114027,shbssmyx,上海炳顺商贸有限公司,13,16.4387123508
1.0,1.0,D,62.7448376602,2016-09-20 00:00:00,1114027,shbssmyx,上海炳顺商贸有限公司,14,49.1982212413
1.0,1.0,D,3.20243018702,2016-07-19 00:00:00,1114028,shbssmyx,上海炳顺商贸有限公司,10,5.78852568888
0.94736842105263153,0.94736842105263153,D,42.3786974127,2016-08-22 00:00:00,1114028,shbssmyx,上海炳顺商贸有限公司,13,-2.45065981675
1.0,1.0,D,49.8666265623,2016-09-20 00:00:00,1114028,shbssmyx,上海炳顺商贸有限公司,14,1.62182283649
0.0,0.0,D,57.9093439944,2016-10-12 00:00:00,1114028,shbssmyx,上海炳顺商贸有限公司,15,15.4512104337
1.0,1.0,E,25.6593014968,2016-07-28 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,8,-1.60546354703
1.0,1.0,E,9.78712992415,2016-08-02 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,9,4.0371857013
1.0,1.0,E,27.3025118311,2016-09-12 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,10,1.61985561473
1.0,1.0,E,16.2238165627,2016-09-20 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,9,3.29057571284
0.5,1.0,E,62.1632822213,2016-10-12 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,15,3.85992270162
0.59999999999999998,1.0,E,16.4690382082,2016-10-18 00:00:00,1115242,jmsorz,江门市欧润哲家居用品有限公司,12,6.13336868741
1.0,1.0,E,100.0,2016-07-13 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,6,100.0
0.8571428571428571,1.0,E,25.430766037,2016-08-22 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,7,-1.08411478427
0.0,,E,11.027674211,2016-08-29 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,7,6.23997676351
0.0,,E,57.280675309,2016-09-05 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,8,0.326509866864
0.0,,E,16.6003804254,2016-09-20 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,8,-1.62914256196
0.0,,E,58.0985915493,2016-09-27 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,11,-0.0941528445868
0.0,,E,10.4266226431,2016-10-12 00:00:00,1119059,cqrqmy,重庆芮齐贸易有限公司,6,-1.3426321329
1.0,1.0,E,6.17728817049,2016-07-26 00:00:00,1129816,gdhxsj,广东海兴塑胶有限公司,12,0.0977123601097
1.0,1.0,E,12.8868747181,2016-07-28 00:00:00,1129816,gdhxsj,广东海兴塑胶有限公司,10,2.56062072319
1.0,1.0,E,46.9575425553,2016-08-31 00:00:00,1129816,gdhxsj,广东海兴塑胶有限公司,14,-3.33518892703
1.0,1.0,E,73.7057619187,2016-10-12 00:00:00,1129816,gdhxsj,广东海兴塑胶有限公司,14,10.3361797224
1.0,1.0,E,3.90896986429,2016-10-18 00:00:00,1129816,gdhxsj,广东海兴塑胶有限公司,16,7.06126732673
1.0,1.0,Z,84.2105263158,2016-08-31 00:00:00,1129818,gdhxsj,广东海兴塑胶有限公司,14,-3.84355191173
0.75,0.75,Z,100.0,2016-09-12 00:00:00,1129818,gdhxsj,广东海兴塑胶有限公司,19,14.5485122309
1.0,1.0,Z,23.287816238,2016-10-08 00:00:00,1129818,gdhxsj,广东海兴塑胶有限公司,11,25.7933490503
1.0,1.0,Z,28.2087447109,2016-10-18 00:00:00,1129818,gdhxsj,广东海兴塑胶有限公司,16,17.3573801614
1.0,1.0,Z,52.0736470151,2016-10-12 00:00:00,1129820,gdhxsj,广东海兴塑胶有限公司,14,3.38953941254
1.0,1.0,Z,34.8482648468,2016-10-18 00:00:00,1129820,gdhxsj,广东海兴塑胶有限公司,16,15.1793865387
