org_from,org_to,actiontime_max,alt_max,alt_cnt
682,610,2016-06-02,1,25
682,610,2016-06-03,1,31
682,610,2016-06-03,2,2
682,610,2016-06-04,1,30
682,610,2016-06-05,1,30
682,610,2016-06-06,1,29
682,610,2016-06-07,1,29
682,610,2016-06-08,1,29
682,610,2016-06-09,1,30
682,610,2016-06-10,1,24
682,610,2016-06-11,1,30
682,610,2016-06-11,2,3
682,610,2016-06-12,1,32
682,610,2016-06-13,1,40
682,610,2016-06-14,1,39
682,610,2016-06-15,1,40
682,610,2016-06-16,1,41
682,610,2016-06-17,1,13
682,610,2016-06-17,2,1
682,610,2016-06-19,2,1
682,610,2016-06-20,3,11
682,610,2016-06-21,1,28
682,610,2016-06-22,1,20
682,610,2016-06-22,2,2
682,610,2016-06-23,1,26
682,610,2016-06-24,1,22
682,610,2016-06-25,1,25
682,610,2016-06-25,2,6
682,610,2016-06-25,4,1
682,610,2016-06-26,1,27
682,610,2016-06-26,2,3
682,610,2016-06-27,1,28
682,610,2016-06-28,1,25
682,610,2016-06-28,2,1
682,610,2016-06-29,1,28
682,610,2016-06-30,1,24
682,610,2016-07-01,1,28
682,610,2016-07-01,2,1
682,610,2016-07-02,1,29
682,610,2016-07-02,2,1
682,610,2016-07-03,1,24
682,610,2016-07-04,1,23
682,610,2016-07-04,2,1
682,610,2016-07-05,1,25
682,610,2016-07-06,1,25
682,610,2016-07-07,1,26
682,610,2016-07-08,1,25
682,610,2016-07-09,1,25
682,610,2016-07-09,2,1
682,610,2016-07-10,1,24
682,610,2016-07-11,1,24
682,610,2016-07-12,1,25
682,610,2016-07-12,2,1
682,610,2016-07-13,1,29
682,610,2016-07-14,1,27
682,610,2016-07-15,1,23
682,610,2016-07-16,1,30
682,610,2016-07-16,2,5
682,610,2016-07-17,1,26
682,610,2016-07-18,1,27
682,610,2016-07-18,2,1
682,610,2016-07-19,1,28
682,610,2016-07-20,1,29
682,610,2016-07-21,2,1
682,610,2016-07-22,1,31
682,610,2016-07-22,2,42
682,610,2016-07-23,1,34
682,610,2016-07-23,2,1
682,610,2016-07-24,1,31
682,610,2016-07-24,2,2
682,610,2016-07-25,1,31
682,610,2016-07-25,5,1
682,610,2016-07-26,1,30
682,610,2016-07-27,1,36
682,610,2016-07-27,2,1
682,610,2016-07-28,1,33
682,610,2016-07-29,1,24
682,610,2016-07-30,1,32
682,610,2016-07-30,2,1
682,610,2016-07-30,3,2
682,610,2016-07-30,4,1
682,610,2016-07-31,1,33
682,610,2016-07-31,2,5
682,610,2016-07-31,3,5
682,610,2016-08-01,1,31
682,610,2016-08-01,2,1
682,610,2016-08-01,4,1
682,610,2016-08-02,1,32
682,610,2016-08-03,1,30
682,610,2016-08-03,2,1
682,610,2016-08-04,1,35
682,610,2016-08-05,1,19
682,610,2016-08-05,2,1
682,610,2016-08-06,1,29
682,610,2016-08-06,2,8
682,610,2016-08-07,1,30
682,610,2016-08-07,2,1
682,610,2016-08-07,4,1
682,610,2016-08-08,1,28
682,610,2016-08-09,1,29
682,610,2016-08-10,1,30
682,610,2016-08-11,1,35
682,610,2016-08-12,1,30
682,610,2016-08-13,1,10
682,610,2016-08-13,2,2
682,610,2016-08-14,1,28
682,610,2016-08-14,2,22
682,610,2016-08-14,3,1
682,610,2016-08-15,1,29
682,610,2016-08-16,1,29
682,610,2016-08-17,1,31
682,610,2016-08-17,5,1
682,610,2016-08-18,1,33
682,610,2016-08-19,1,29
682,610,2016-08-20,1,30
682,610,2016-08-20,2,1
682,610,2016-08-21,1,30
682,610,2016-08-21,2,1
682,610,2016-08-21,3,1
682,610,2016-08-22,1,26
682,610,2016-08-22,2,2
682,610,2016-08-23,1,30
682,610,2016-08-24,1,31
682,610,2016-08-25,1,40
682,610,2016-08-26,1,32
682,610,2016-08-26,3,1
682,610,2016-08-27,1,33
682,610,2016-08-27,2,1
682,610,2016-08-27,3,1
682,610,2016-08-28,1,31
682,610,2016-08-29,1,30
682,610,2016-08-30,1,29
682,610,2016-08-31,1,27
682,610,2016-09-01,1,31
682,610,2016-09-01,2,2
682,610,2016-09-02,1,30
682,610,2016-09-02,5,1
682,610,2016-09-03,1,25
682,610,2016-09-03,2,2
682,610,2016-09-03,3,1
682,610,2016-09-04,1,31
682,610,2016-09-04,2,8
682,610,2016-09-04,4,1
682,610,2016-09-05,1,28
682,610,2016-09-05,2,1
682,610,2016-09-06,1,30
682,610,2016-09-06,2,3
682,610,2016-09-07,1,35
682,610,2016-09-08,1,41
682,610,2016-09-09,1,33
682,610,2016-09-09,2,1
682,610,2016-09-09,3,1
682,610,2016-09-10,1,35
682,610,2016-09-10,2,2
682,610,2016-09-11,1,31
682,610,2016-09-11,2,1
682,610,2016-09-12,1,33
682,610,2016-09-12,2,5
682,610,2016-09-13,1,30
682,610,2016-09-14,1,33
682,610,2016-09-15,1,17
682,610,2016-09-15,4,1
682,610,2016-09-16,1,27
682,610,2016-09-16,2,12
682,610,2016-09-16,3,1
682,610,2016-09-17,1,27
682,610,2016-09-18,1,24
682,610,2016-09-19,1,29
682,610,2016-09-19,2,1
682,610,2016-09-20,1,28
682,610,2016-09-21,1,31
682,610,2016-09-22,1,33
682,610,2016-09-23,1,28
682,610,2016-09-23,3,1
682,610,2016-09-23,4,2
682,610,2016-09-24,1,33
682,610,2016-09-25,1,30
682,610,2016-09-26,1,30
682,610,2016-09-26,2,1
682,610,2016-09-27,1,28
682,610,2016-09-28,1,31
682,610,2016-09-28,2,3
682,610,2016-09-28,6,1
682,610,2016-09-29,1,31
682,610,2016-09-29,5,1
682,610,2016-09-30,1,31
682,610,2016-09-30,2,3
682,610,2016-09-30,3,1
682,610,2016-10-01,1,22
682,610,2016-10-01,2,1
682,610,2016-10-02,1,29
682,610,2016-10-02,2,6
682,610,2016-10-03,1,24
682,610,2016-10-03,2,2
682,610,2016-10-04,1,27
682,610,2016-10-04,2,1
682,610,2016-10-04,6,1
682,610,2016-10-05,1,26
682,610,2016-10-05,2,1
682,610,2016-10-06,1,27
682,610,2016-10-07,1,24
682,610,2016-10-08,1,22
682,610,2016-10-08,2,1
682,610,2016-10-09,1,25
682,610,2016-10-10,1,27
682,610,2016-10-10,2,1
682,610,2016-10-11,1,28
682,610,2016-10-11,2,1
682,610,2016-10-12,1,28
682,610,2016-10-12,3,1
682,610,2016-10-13,1,26
682,610,2016-10-14,1,27
682,610,2016-10-15,1,26
682,610,2016-10-15,2,1
682,610,2016-10-16,1,28
682,610,2016-10-16,2,1
682,610,2016-10-17,1,28
682,610,2016-10-18,1,28
682,610,2016-10-19,1,29
682,610,2016-10-21,1,25
682,610,2016-10-21,2,33
682,610,2016-10-21,3,2
682,610,2016-10-22,1,26
682,610,2016-10-22,2,3
682,610,2016-10-23,1,27
682,610,2016-10-24,1,25
682,610,2016-10-24,4,2
682,610,2016-10-25,1,22
682,610,2016-10-26,1,25
682,610,2016-10-27,1,26
682,610,2016-10-27,2,1
682,610,2016-10-28,1,23
682,610,2016-10-30,1,22
682,610,2016-10-30,2,21
682,610,2016-10-31,1,18
682,610,2016-10-31,2,1
682,610,2016-11-01,1,20
682,610,2016-11-01,2,1
682,610,2016-11-01,4,1
682,615,\N,\N,38
682,615,2016-06-02,1,152
682,615,2016-06-03,1,128
682,615,2016-06-03,2,14
682,615,2016-06-04,1,154
682,615,2016-06-04,2,18
682,615,2016-06-04,3,1
682,615,2016-06-05,1,156
682,615,2016-06-05,2,10
682,615,2016-06-05,3,2
682,615,2016-06-06,1,148
682,615,2016-06-06,2,16
682,615,2016-06-06,3,5
682,615,2016-06-06,4,2
682,615,2016-06-06,5,1
682,615,2016-06-07,1,136
682,615,2016-06-07,2,10
682,615,2016-06-07,3,1
682,615,2016-06-07,4,2
682,615,2016-06-08,1,147
682,615,2016-06-08,2,13
682,615,2016-06-08,3,2
682,615,2016-06-08,4,3
682,615,2016-06-09,1,130
682,615,2016-06-09,2,16
682,615,2016-06-09,3,3
682,615,2016-06-10,1,142
682,615,2016-06-10,2,47
682,615,2016-06-10,3,3
682,615,2016-06-10,4,1
682,615,2016-06-10,8,1
682,615,2016-06-10,9,1
682,615,2016-06-11,1,143
682,615,2016-06-11,2,17
682,615,2016-06-11,4,2
682,615,2016-06-11,5,2
682,615,2016-06-11,6,2
682,615,2016-06-12,1,152
682,615,2016-06-12,2,9
682,615,2016-06-12,3,2
682,615,2016-06-12,5,1
682,615,2016-06-13,1,165
682,615,2016-06-13,2,11
682,615,2016-06-13,3,1
682,615,2016-06-13,8,1
682,615,2016-06-14,1,167
682,615,2016-06-14,2,17
682,615,2016-06-14,3,2
682,615,2016-06-14,4,3
682,615,2016-06-14,5,1
682,615,2016-06-15,1,107
682,615,2016-06-15,2,16
682,615,2016-06-15,3,3
682,615,2016-06-16,1,129
682,615,2016-06-16,2,59
682,615,2016-06-16,3,2
682,615,2016-06-16,4,1
682,615,2016-06-16,5,2
682,615,2016-06-16,7,1
682,615,2016-06-16,9,2
682,615,2016-06-16,10,1
682,615,2016-06-17,1,153
682,615,2016-06-17,2,19
682,615,2016-06-17,3,1
682,615,2016-06-17,4,2
682,615,2016-06-17,5,1
682,615,2016-06-17,6,1
682,615,2016-06-17,7,1
682,615,2016-06-17,8,2
682,615,2016-06-19,2,154
682,615,2016-06-19,3,12
682,615,2016-06-19,4,1
682,615,2016-06-19,6,5
682,615,2016-06-19,7,2
682,615,2016-06-19,8,1
682,615,2016-06-20,1,152
682,615,2016-06-20,3,67
682,615,2016-06-20,4,11
682,615,2016-06-20,6,2
682,615,2016-06-20,7,2
682,615,2016-06-20,8,1
682,615,2016-06-21,1,108
682,615,2016-06-21,2,17
682,615,2016-06-21,4,2
682,615,2016-06-21,7,1
682,615,2016-06-22,1,126
682,615,2016-06-22,2,20
682,615,2016-06-22,3,6
682,615,2016-06-22,5,4
682,615,2016-06-22,6,8
682,615,2016-06-22,7,2
682,615,2016-06-22,8,4
682,615,2016-06-22,9,3
682,615,2016-06-23,1,112
682,615,2016-06-23,2,14
682,615,2016-06-23,3,2
682,615,2016-06-23,4,2
682,615,2016-06-23,7,3
682,615,2016-06-23,8,1
682,615,2016-06-23,11,1
682,615,2016-06-23,17,1
682,615,2016-06-24,1,86
682,615,2016-06-24,2,11
682,615,2016-06-24,3,1
682,615,2016-06-24,5,1
682,615,2016-06-24,7,3
682,615,2016-06-24,8,1
682,615,2016-06-24,9,3
682,615,2016-06-25,1,91
682,615,2016-06-25,2,12
682,615,2016-06-25,3,6
682,615,2016-06-25,4,3
682,615,2016-06-25,5,3
682,615,2016-06-25,9,1
682,615,2016-06-26,1,80
682,615,2016-06-26,2,11
682,615,2016-06-26,3,1
682,615,2016-06-26,5,1
682,615,2016-06-26,6,4
682,615,2016-06-26,7,1
682,615,2016-06-26,9,2
682,615,2016-06-26,10,2
682,615,2016-06-26,11,2
682,615,2016-06-26,12,1
682,615,2016-06-27,1,85
682,615,2016-06-27,2,19
682,615,2016-06-27,4,1
682,615,2016-06-27,5,1
682,615,2016-06-27,6,1
682,615,2016-06-27,7,4
682,615,2016-06-27,8,3
682,615,2016-06-27,12,1
682,615,2016-06-28,1,77
682,615,2016-06-28,2,9
682,615,2016-06-28,5,2
682,615,2016-06-28,6,2
682,615,2016-06-28,11,1
682,615,2016-06-29,1,63
682,615,2016-06-29,2,10
682,615,2016-06-29,3,1
682,615,2016-06-29,4,2
682,615,2016-06-30,1,122
682,615,2016-06-30,2,5
682,615,2016-06-30,13,1
682,615,2016-07-01,1,86
682,615,2016-07-01,2,30
682,615,2016-07-01,3,5
682,615,2016-07-01,4,1
682,615,2016-07-01,8,1
682,615,2016-07-02,1,93
682,615,2016-07-02,2,23
682,615,2016-07-02,3,2
682,615,2016-07-02,4,2
682,615,2016-07-02,9,1
682,615,2016-07-02,10,1
682,615,2016-07-02,13,2
682,615,2016-07-02,15,1
682,615,2016-07-02,17,1
682,615,2016-07-02,18,2
682,615,2016-07-02,26,1
682,615,2016-07-03,1,91
682,615,2016-07-03,2,14
682,615,2016-07-04,1,73
682,615,2016-07-04,2,8
682,615,2016-07-04,3,1
682,615,2016-07-05,1,81
682,615,2016-07-05,2,11
682,615,2016-07-05,3,1
682,615,2016-07-06,1,74
682,615,2016-07-06,2,18
682,615,2016-07-06,3,1
682,615,2016-07-07,1,75
682,615,2016-07-07,2,17
682,615,2016-07-08,1,86
682,615,2016-07-08,2,23
682,615,2016-07-08,3,5
682,615,2016-07-08,4,2
682,615,2016-07-08,27,1
682,615,2016-07-09,1,79
682,615,2016-07-09,2,12
682,615,2016-07-09,3,1
682,615,2016-07-10,1,81
682,615,2016-07-10,2,21
682,615,2016-07-10,3,2
682,615,2016-07-10,4,1
682,615,2016-07-10,5,1
682,615,2016-07-11,1,94
682,615,2016-07-11,2,14
682,615,2016-07-11,3,2
682,615,2016-07-11,4,1
682,615,2016-07-12,1,80
682,615,2016-07-12,2,14
682,615,2016-07-12,3,3
682,615,2016-07-12,4,2
682,615,2016-07-12,5,1
682,615,2016-07-13,1,93
682,615,2016-07-13,2,14
682,615,2016-07-13,3,2
682,615,2016-07-13,4,1
682,615,2016-07-14,1,92
682,615,2016-07-14,2,12
682,615,2016-07-14,3,3
682,615,2016-07-15,1,95
682,615,2016-07-15,2,19
682,615,2016-07-15,3,1
682,615,2016-07-16,1,114
682,615,2016-07-16,2,17
682,615,2016-07-16,3,1
682,615,2016-07-16,4,1
682,615,2016-07-17,1,94
682,615,2016-07-17,2,11
682,615,2016-07-18,1,95
682,615,2016-07-18,2,20
682,615,2016-07-19,1,97
682,615,2016-07-19,2,11
682,615,2016-07-19,3,1
682,615,2016-07-20,1,58
682,615,2016-07-20,2,11
682,615,2016-07-20,5,1
682,615,2016-07-21,1,43
682,615,2016-07-21,2,29
682,615,2016-07-21,3,4
682,615,2016-07-21,7,1
682,615,2016-07-22,1,74
682,615,2016-07-22,2,84
682,615,2016-07-22,3,13
682,615,2016-07-22,4,3
682,615,2016-07-23,1,95
682,615,2016-07-23,2,34
682,615,2016-07-23,3,4
682,615,2016-07-23,4,11
682,615,2016-07-23,5,1
682,615,2016-07-24,1,80
682,615,2016-07-24,2,14
682,615,2016-07-24,3,6
682,615,2016-07-24,4,4
682,615,2016-07-24,5,2
682,615,2016-07-24,6,2
682,615,2016-07-25,1,109
682,615,2016-07-25,2,35
682,615,2016-07-25,3,5
682,615,2016-07-25,5,2
682,615,2016-07-26,1,93
682,615,2016-07-26,2,11
682,615,2016-07-26,3,3
682,615,2016-07-26,4,5
682,615,2016-07-26,5,1
682,615,2016-07-27,1,108
682,615,2016-07-27,2,28
682,615,2016-07-27,3,3
682,615,2016-07-27,4,4
682,615,2016-07-27,8,1
682,615,2016-07-28,1,66
682,615,2016-07-28,2,6
682,615,2016-07-29,1,104
682,615,2016-07-29,2,61
682,615,2016-07-29,3,8
682,615,2016-07-29,5,3
682,615,2016-07-29,6,1
682,615,2016-07-30,1,80
682,615,2016-07-30,2,9
682,615,2016-07-30,3,2
682,615,2016-07-31,1,117
682,615,2016-07-31,2,33
682,615,2016-07-31,3,5
682,615,2016-07-31,4,1
682,615,2016-08-01,1,108
682,615,2016-08-01,2,13
682,615,2016-08-01,3,3
682,615,2016-08-02,1,101
682,615,2016-08-02,2,20
682,615,2016-08-02,3,1
682,615,2016-08-02,4,1
682,615,2016-08-02,5,1
682,615,2016-08-03,0,1
682,615,2016-08-03,1,93
682,615,2016-08-03,2,13
682,615,2016-08-03,5,8
682,615,2016-08-03,6,1
682,615,2016-08-04,1,86
682,615,2016-08-04,2,23
682,615,2016-08-04,3,3
682,615,2016-08-04,4,1
682,615,2016-08-04,6,1
682,615,2016-08-05,1,84
682,615,2016-08-05,2,22
682,615,2016-08-06,1,120
682,615,2016-08-06,4,1
682,615,2016-08-07,1,126
682,615,2016-08-07,2,16
682,615,2016-08-07,4,1
682,615,2016-08-07,5,1
682,615,2016-08-07,12,1
682,615,2016-08-08,1,115
682,615,2016-08-08,2,13
682,615,2016-08-08,3,2
682,615,2016-08-08,4,1
682,615,2016-08-08,6,1
682,615,2016-08-08,8,1
682,615,2016-08-08,10,2
682,615,2016-08-08,11,1
682,615,2016-08-09,1,104
682,615,2016-08-09,2,19
682,615,2016-08-09,3,4
682,615,2016-08-09,4,1
682,615,2016-08-09,6,2
682,615,2016-08-09,8,1
682,615,2016-08-10,1,123
682,615,2016-08-10,2,18
682,615,2016-08-10,3,3
682,615,2016-08-10,4,3
682,615,2016-08-10,8,1
682,615,2016-08-11,1,125
682,615,2016-08-11,2,11
682,615,2016-08-11,3,2
682,615,2016-08-12,1,124
682,615,2016-08-12,2,1
682,615,2016-08-12,3,3
682,615,2016-08-12,4,1
682,615,2016-08-12,5,1
682,615,2016-08-12,9,1
682,615,2016-08-12,10,1
682,615,2016-08-12,12,2
682,615,2016-08-12,15,1
682,615,2016-08-12,16,1
682,615,2016-08-13,1,115
682,615,2016-08-13,2,13
682,615,2016-08-13,4,2
682,615,2016-08-13,5,1
682,615,2016-08-13,7,1
682,615,2016-08-14,1,98
682,615,2016-08-14,2,12
682,615,2016-08-14,6,1
682,615,2016-08-15,1,101
682,615,2016-08-15,2,16
682,615,2016-08-15,6,1
682,615,2016-08-15,7,1
682,615,2016-08-15,8,1
682,615,2016-08-16,1,76
682,615,2016-08-16,2,15
682,615,2016-08-17,1,121
682,615,2016-08-17,2,38
682,615,2016-08-17,3,4
682,615,2016-08-17,5,1
682,615,2016-08-18,1,115
682,615,2016-08-18,2,16
682,615,2016-08-18,3,1
682,615,2016-08-18,4,1
682,615,2016-08-19,1,123
682,615,2016-08-19,2,18
682,615,2016-08-19,3,1
682,615,2016-08-19,6,1
682,615,2016-08-20,1,83
682,615,2016-08-20,2,12
682,615,2016-08-20,3,2
682,615,2016-08-20,4,1
682,615,2016-08-20,6,1
682,615,2016-08-21,1,105
682,615,2016-08-21,2,39
682,615,2016-08-21,3,5
682,615,2016-08-21,4,5
682,615,2016-08-21,5,1
682,615,2016-08-22,1,107
682,615,2016-08-22,2,21
682,615,2016-08-22,3,4
682,615,2016-08-22,4,1
682,615,2016-08-22,7,1
682,615,2016-08-23,1,117
682,615,2016-08-23,2,15
682,615,2016-08-23,4,3
682,615,2016-08-23,5,1
682,615,2016-08-24,0,1
682,615,2016-08-24,1,120
682,615,2016-08-24,2,14
682,615,2016-08-24,6,1
682,615,2016-08-24,7,1
682,615,2016-08-25,1,127
682,615,2016-08-25,2,13
682,615,2016-08-26,1,114
682,615,2016-08-26,2,10
682,615,2016-08-26,5,1
682,615,2016-08-27,1,123
682,615,2016-08-27,2,26
682,615,2016-08-27,3,1
682,615,2016-08-27,6,1
682,615,2016-08-27,7,1
682,615,2016-08-28,1,120
682,615,2016-08-28,2,18
682,615,2016-08-29,1,117
682,615,2016-08-29,2,11
682,615,2016-08-29,3,2
682,615,2016-08-29,4,1
682,615,2016-08-29,5,4
682,615,2016-08-29,6,1
682,615,2016-08-30,1,114
682,615,2016-08-30,2,24
682,615,2016-08-31,1,119
682,615,2016-08-31,2,16
682,615,2016-08-31,8,3
682,615,2016-09-01,1,99
682,615,2016-09-01,2,9
682,615,2016-09-02,1,108
682,615,2016-09-02,2,41
682,615,2016-09-03,1,106
682,615,2016-09-03,2,21
682,615,2016-09-03,4,3
682,615,2016-09-03,5,2
682,615,2016-09-03,9,1
682,615,2016-09-04,1,108
682,615,2016-09-04,2,22
682,615,2016-09-04,3,1
682,615,2016-09-04,4,3
682,615,2016-09-05,1,108
682,615,2016-09-05,2,23
682,615,2016-09-05,4,1
682,615,2016-09-05,13,1
682,615,2016-09-06,1,111
682,615,2016-09-06,2,18
682,615,2016-09-06,3,2
682,615,2016-09-06,5,2
682,615,2016-09-06,6,3
682,615,2016-09-06,9,1
682,615,2016-09-07,1,131
682,615,2016-09-07,2,16
682,615,2016-09-07,3,3
682,615,2016-09-07,4,6
682,615,2016-09-07,5,1
682,615,2016-09-07,6,1
682,615,2016-09-08,1,132
682,615,2016-09-08,2,16
682,615,2016-09-08,3,1
682,615,2016-09-08,5,1
682,615,2016-09-08,6,2
682,615,2016-09-08,8,2
682,615,2016-09-09,1,134
682,615,2016-09-09,2,10
682,615,2016-09-09,6,1
682,615,2016-09-09,15,1
682,615,2016-09-10,1,146
682,615,2016-09-10,2,12
682,615,2016-09-10,3,1
682,615,2016-09-10,5,1
682,615,2016-09-11,1,129
682,615,2016-09-11,2,19
682,615,2016-09-11,3,1
682,615,2016-09-11,4,1
682,615,2016-09-11,6,1
682,615,2016-09-11,7,2
682,615,2016-09-11,8,1
682,615,2016-09-11,17,1
682,615,2016-09-12,1,125
682,615,2016-09-12,2,13
682,615,2016-09-12,3,2
682,615,2016-09-12,4,1
682,615,2016-09-12,5,1
682,615,2016-09-13,1,121
682,615,2016-09-13,2,13
682,615,2016-09-13,3,3
682,615,2016-09-13,4,1
682,615,2016-09-13,5,2
682,615,2016-09-13,14,2
682,615,2016-09-14,0,1
682,615,2016-09-14,1,123
682,615,2016-09-14,2,10
682,615,2016-09-14,3,1
682,615,2016-09-14,4,3
682,615,2016-09-14,5,1
682,615,2016-09-14,6,1
682,615,2016-09-14,15,1
682,615,2016-09-14,17,1
682,615,2016-09-15,1,114
682,615,2016-09-15,2,8
682,615,2016-09-15,4,1
682,615,2016-09-15,6,3
682,615,2016-09-15,7,2
682,615,2016-09-15,11,1
682,615,2016-09-16,1,99
682,615,2016-09-16,2,11
682,615,2016-09-16,4,1
682,615,2016-09-16,7,2
682,615,2016-09-17,1,122
682,615,2016-09-17,2,19
682,615,2016-09-17,3,2
682,615,2016-09-17,4,1
682,615,2016-09-17,7,1
682,615,2016-09-18,1,105
682,615,2016-09-18,2,20
682,615,2016-09-18,3,1
682,615,2016-09-18,4,2
682,615,2016-09-18,5,1
682,615,2016-09-18,9,1
682,615,2016-09-19,1,102
682,615,2016-09-19,2,13
682,615,2016-09-19,13,1
682,615,2016-09-19,16,1
682,615,2016-09-19,18,1
682,615,2016-09-20,1,106
682,615,2016-09-20,2,18
682,615,2016-09-20,8,1
682,615,2016-09-21,1,130
682,615,2016-09-21,2,15
682,615,2016-09-21,3,1
682,615,2016-09-21,4,1
682,615,2016-09-21,6,1
682,615,2016-09-21,10,1
682,615,2016-09-22,1,111
682,615,2016-09-22,2,9
682,615,2016-09-22,4,5
682,615,2016-09-22,5,1
682,615,2016-09-22,6,2
682,615,2016-09-22,10,2
682,615,2016-09-23,1,74
682,615,2016-09-23,2,12
682,615,2016-09-23,3,2
682,615,2016-09-23,4,5
682,615,2016-09-23,5,2
682,615,2016-09-24,1,53
682,615,2016-09-24,2,25
682,615,2016-09-24,3,7
682,615,2016-09-25,1,114
682,615,2016-09-25,2,93
682,615,2016-09-25,3,11
682,615,2016-09-25,7,1
682,615,2016-09-25,12,1
682,615,2016-09-25,21,1
682,615,2016-09-26,1,119
682,615,2016-09-26,2,4
682,615,2016-09-26,3,1
682,615,2016-09-26,4,3
682,615,2016-09-26,5,2
682,615,2016-09-26,6,1
682,615,2016-09-26,7,1
682,615,2016-09-26,13,1
682,615,2016-09-27,1,92
682,615,2016-09-27,2,8
682,615,2016-09-27,4,3
682,615,2016-09-27,8,1
682,615,2016-09-27,10,1
682,615,2016-09-27,11,1
682,615,2016-09-27,15,2
682,615,2016-09-27,18,3
682,615,2016-09-27,23,1
682,615,2016-09-28,1,130
682,615,2016-09-28,2,18
682,615,2016-09-28,3,1
682,615,2016-09-28,5,2
682,615,2016-09-28,6,3
682,615,2016-09-29,1,112
682,615,2016-09-29,2,4
682,615,2016-09-29,3,3
682,615,2016-09-29,4,1
682,615,2016-09-29,5,1
682,615,2016-09-29,8,1
682,615,2016-09-30,1,117
682,615,2016-09-30,2,15
682,615,2016-09-30,3,7
682,615,2016-09-30,4,4
682,615,2016-09-30,5,1
682,615,2016-09-30,22,1
682,615,2016-10-01,1,104
682,615,2016-10-01,2,18
682,615,2016-10-01,3,3
682,615,2016-10-02,1,72
682,615,2016-10-02,2,17
682,615,2016-10-02,3,1
682,615,2016-10-02,4,3
682,615,2016-10-03,1,97
682,615,2016-10-03,2,45
682,615,2016-10-03,3,11
682,615,2016-10-03,4,1
682,615,2016-10-03,5,1
682,615,2016-10-03,18,1
682,615,2016-10-04,1,84
682,615,2016-10-04,2,11
682,615,2016-10-04,3,1
682,615,2016-10-04,4,1
682,615,2016-10-04,6,2
682,615,2016-10-04,7,1
682,615,2016-10-05,1,88
682,615,2016-10-05,2,18
682,615,2016-10-05,3,7
682,615,2016-10-05,5,2
682,615,2016-10-05,6,2
682,615,2016-10-05,7,2
682,615,2016-10-05,9,4
682,615,2016-10-05,12,1
682,615,2016-10-05,15,1
682,615,2016-10-05,21,1
682,615,2016-10-05,31,1
682,615,2016-10-06,1,91
682,615,2016-10-06,2,13
682,615,2016-10-06,4,1
682,615,2016-10-06,5,1
682,615,2016-10-06,9,2
682,615,2016-10-06,10,2
682,615,2016-10-06,15,2
682,615,2016-10-06,16,1
682,615,2016-10-07,1,92
682,615,2016-10-07,2,10
682,615,2016-10-07,4,2
682,615,2016-10-07,11,2
682,615,2016-10-08,1,90
682,615,2016-10-08,2,17
682,615,2016-10-08,3,1
682,615,2016-10-09,1,95
682,615,2016-10-09,2,20
682,615,2016-10-09,7,1
682,615,2016-10-09,17,1
682,615,2016-10-10,1,116
682,615,2016-10-10,2,19
682,615,2016-10-10,18,1
682,615,2016-10-10,21,1
682,615,2016-10-11,1,107
682,615,2016-10-11,2,70
682,615,2016-10-11,3,9
682,615,2016-10-11,4,2
682,615,2016-10-11,8,1
682,615,2016-10-11,10,2
682,615,2016-10-11,11,1
682,615,2016-10-11,12,1
682,615,2016-10-11,13,2
682,615,2016-10-11,16,1
682,615,2016-10-11,21,1
682,615,2016-10-12,1,59
682,615,2016-10-12,2,14
682,615,2016-10-12,3,3
682,615,2016-10-13,1,108
682,615,2016-10-13,2,93
682,615,2016-10-13,3,26
682,615,2016-10-13,4,6
682,615,2016-10-13,5,1
682,615,2016-10-13,24,1
682,615,2016-10-14,1,101
682,615,2016-10-14,2,16
682,615,2016-10-14,26,1
682,615,2016-10-15,1,101
682,615,2016-10-15,2,17
682,615,2016-10-16,1,103
682,615,2016-10-16,2,15
682,615,2016-10-17,1,94
682,615,2016-10-17,2,20
682,615,2016-10-17,5,4
682,615,2016-10-17,6,3
682,615,2016-10-17,7,2
682,615,2016-10-17,8,1
682,615,2016-10-17,15,1
682,615,2016-10-17,25,1
682,615,2016-10-18,1,117
682,615,2016-10-18,2,12
682,615,2016-10-18,9,1
682,615,2016-10-18,12,1
682,615,2016-10-19,1,56
682,615,2016-10-19,2,7
682,615,2016-10-19,27,1
682,615,2016-10-20,1,107
682,615,2016-10-20,2,48
682,615,2016-10-20,3,7
682,615,2016-10-20,4,1
682,615,2016-10-20,5,3
682,615,2016-10-20,8,1
682,615,2016-10-21,1,111
682,615,2016-10-21,2,29
682,615,2016-10-21,3,8
682,615,2016-10-22,1,135
682,615,2016-10-22,2,14
682,615,2016-10-22,3,1
682,615,2016-10-22,4,1
682,615,2016-10-23,1,100
682,615,2016-10-23,2,11
682,615,2016-10-23,4,1
682,615,2016-10-24,1,108
682,615,2016-10-24,2,22
682,615,2016-10-24,3,2
682,615,2016-10-24,4,2
682,615,2016-10-24,6,1
682,615,2016-10-24,7,1
682,615,2016-10-24,15,1
682,615,2016-10-25,1,70
682,615,2016-10-25,2,7
682,615,2016-10-26,1,114
682,615,2016-10-26,2,60
682,615,2016-10-26,3,7
682,615,2016-10-27,1,110
682,615,2016-10-27,2,13
682,615,2016-10-27,6,1
682,615,2016-10-27,7,1
682,615,2016-10-28,1,126
682,615,2016-10-28,2,12
682,615,2016-10-28,3,1
682,615,2016-10-28,8,2
682,615,2016-10-28,10,1
682,615,2016-10-29,1,165
