arrive_time	item_sku_id	arrive_quantity	int_org_num
2017-03-18	1003800	4	4
2017-03-18	1003811	30	4
2017-03-18	1003832	15	4
2017-03-18	1003834	20	4
2017-03-18	1003837	40	4
2017-03-18	1003848	8	4
2017-03-18	1003852	25	4
2017-03-18	1003867	2	4
2017-03-18	100391	100	4
2017-03-18	1003911	64	4
2017-03-18	1004200	2	4
2017-03-18	1007055	50	4
2017-03-18	1007779949	2	4
2017-03-18	1009750	660	4
2017-03-18	1009751	34	4
2017-03-18	1009752	0	4
2017-03-18	1009816	40	4
2017-03-18	1010830	18	4
2017-03-18	1011485	8	4
2017-03-18	1011672	100	4
2017-03-18	1012143	780	4
2017-03-18	1012153	600	4
2017-03-18	1012567	840	4
2017-03-18	1012748	1	4
2017-03-18	1012849	39	4
2017-03-18	1012867015	20	4
2017-03-18	1012868463	40	4
2017-03-18	1012915	42	4
2017-03-18	1012917	32	4
2017-03-18	1013136	24	4
2017-03-18	1014161	20	4
2017-03-18	1014169	24	4
2017-03-18	1014489	900	4
2017-03-18	1015078	20	4
2017-03-18	1015255	2496	4
2017-03-18	101613	30	4
2017-03-18	101666	48	4
2017-03-18	1016984	20	4
2017-03-18	1017884	8	4
2017-03-18	1018220	125	4
2017-03-18	1018684	80	4
2017-03-18	1018800	18	4
2017-03-18	1019260	0	4
2017-03-18	1019916	5	4
2017-03-18	1021041	36	4
2017-03-18	1021046	20	4
2017-03-18	1021585	5	4
2017-03-18	1021591	2	4
2017-03-18	1022353	24	4
2017-03-18	1022439	8	4
2017-03-18	1022957	800	4
2017-03-18	1022958	100	4
2017-03-18	1023241	8	4
2017-03-18	1024564	88	4
2017-03-18	1024721	5	4
2017-03-18	1024973	20	4
2017-03-18	1025008	5	4
2017-03-18	1025024	10	4
2017-03-18	1025469	10	4
2017-03-18	1025472	2	4
2017-03-19	1000507188	283	4
2017-03-19	1000508396	20	4
2017-03-19	1000510135	24	4
2017-03-19	1001144995	3	4
2017-03-19	1001342362	20	4
2017-03-19	1001385	0	4
2017-03-19	1001805	3	4
2017-03-19	1001892	50	4
2017-03-19	1003204	2	4
2017-03-19	1003260139	0	4
2017-03-19	1003260140	10	4
2017-03-19	1003260201	10	4
2017-03-19	1004480	100	4
2017-03-19	1004487	800	4
2017-03-19	1004545	120	4
2017-03-19	1004777875	16	4
2017-03-19	1005998	13	4
2017-03-19	1008677	10	4
2017-03-19	1010254	4	4
2017-03-19	1010521	80	4
2017-03-19	1010693	518	4
2017-03-19	1010774	24	4
2017-03-19	1010779	0	4
2017-03-19	1011477	4	4
2017-03-19	1012769034	40	4
2017-03-19	1012906	1900	4
2017-03-19	1012952	420	4
2017-03-19	1013060	2	4
2017-03-19	1013654	4	4
2017-03-19	1013663	6	4
2017-03-19	1013975	10	4
2017-03-19	1014565	200	4
2017-03-19	1016355	2208	4
2017-03-19	1016841	40	4
2017-03-19	1017596	5	4
2017-03-19	1018412257	30	4
2017-03-19	1018779	200	4
2017-03-19	1018797	5	4
2017-03-19	1018950	10	4
2017-03-19	1019922	5	4
2017-03-19	1020309	30	4
2017-03-19	1020678	30	4
2017-03-19	1022867	50	4
2017-03-19	1024434	180	4
2017-03-19	1025027	8	4
2017-03-19	1025029	2	4
2017-03-20	1001199	3	4
2017-03-20	1001203	3	4
2017-03-20	1001208	0	4
2017-03-20	1001209	1	4
2017-03-20	1001601	50	4
2017-03-20	1001805	3	4
2017-03-20	1001854778	96	4
2017-03-20	1002065	100	4
2017-03-20	1002249	0	4
2017-03-20	1002256	106	4
2017-03-20	1002263	40	4
2017-03-20	1002663	62	4
2017-03-20	1002893	4	4
2017-03-20	1003012	10	4
2017-03-20	1003403	20	4
2017-03-20	1004200	3	4
2017-03-20	1005013	16	4
2017-03-20	1006485	1050	4
2017-03-20	1007176	3	4
2017-03-20	1008131	200	4
2017-03-20	1008346	12	4
2017-03-20	1013063	100	4
2017-03-20	1013091	5	4
2017-03-20	1013108	220	4
2017-03-20	1014288	8	4
2017-03-20	1015091	10	4
2017-03-20	1015092	30	4
2017-03-20	1018764	15	4
2017-03-20	102216	1	4
2017-03-20	102221	11	4
2017-03-20	1022328	40	4
2017-03-20	1022954	80	4
2017-03-20	1022957	400	4
2017-03-20	1022958	500	4
2017-03-20	102335	37	4
2017-03-20	1023923	12	4
2017-03-20	1023925	96	4
2017-03-20	1023926	48	4
2017-03-21	1000294	50	4
2017-03-21	1000298	6	4
2017-03-21	1001280	10	4
2017-03-21	1001283	30	4
2017-03-21	1001379	40	4
2017-03-21	1001895993	240	4
2017-03-21	1002448	20	4
2017-03-21	1002852	20	4
2017-03-21	1002899	15	4
2017-03-21	1002989	1243	4
2017-03-21	1003105	200	4
2017-03-21	1003372	48	4
2017-03-21	1004485	150	4
2017-03-21	1004610	2050	4
2017-03-21	1005426	3	4
2017-03-21	1006112	28	4
2017-03-21	1006131	312	4
2017-03-21	1007981	82	4
2017-03-21	1008406	80	4
2017-03-21	1009829	14	4
2017-03-21	1009834	84	4
2017-03-21	1009912	40	4
2017-03-21	1010364	90	4
2017-03-21	1010370	90	4
2017-03-21	1010377	10	4
2017-03-21	1010378	50	4
2017-03-21	1010708	468	4
2017-03-21	1010709	211	4
2017-03-21	1010711	288	4
2017-03-21	1011001	150	4
2017-03-21	1012520	1008	4
2017-03-21	1012567	558	4
2017-03-21	1012573	20	4
2017-03-21	1014575	498	4
2017-03-21	1014581	610	4
2017-03-21	1015001861	117	4
2017-03-21	1015002900	143	4
2017-03-21	1016355	317	4
2017-03-21	1016843	2	4
2017-03-21	1016898341	144	4
2017-03-21	1016899871	96	4
2017-03-21	1016901046	71	4
2017-03-21	1016901160	34	4
2017-03-21	1016901596	240	4
2017-03-21	1017570	30	4
2017-03-21	1018856	60	4
2017-03-21	1019054	5	4
2017-03-21	1019784	6	4
2017-03-21	1020422	0	4
2017-03-21	1021018	30	4
2017-03-21	1021067	0	4
2017-03-21	1021352	8	4
2017-03-21	1021584	2	4
2017-03-21	1021585	5	4
2017-03-21	1021590	5	4
2017-03-21	1022439	7	4
2017-03-21	1025472	1	4
2017-03-21	1025476	1	4
2017-03-22	1000055710	900	4
2017-03-22	1000055733	800	4
2017-03-22	1000102999	20	4
2017-03-22	1000103007	20	4
2017-03-22	1000103010	50	4
2017-03-22	1000103012	300	4
2017-03-22	1000103088	40	4
2017-03-22	1000115	25	4
2017-03-22	1000335182	500	4
2017-03-22	1000336246	20	4
2017-03-22	1000336420	30	4
2017-03-22	1001131255	200	4
2017-03-22	1001131272	50	4
2017-03-22	1001131322	100	4
2017-03-22	1001375	104	4
2017-03-22	1002129673	24	4
2017-03-22	1002129675	4	4
2017-03-22	1002421	10	4
2017-03-22	1003648	30	4
2017-03-22	1003972	240	4
2017-03-22	1003987586	64	4
2017-03-22	1003987587	48	4
2017-03-22	1003987588	120	4
2017-03-22	1004527	2	4
2017-03-22	1004608	118	4
2017-03-22	1005116	8	4
2017-03-22	1005251	7	4
2017-03-22	1006720	6	4
2017-03-22	1007040	72	4
2017-03-22	1007108	10	4
2017-03-22	1008452	90	4
2017-03-22	1009567	4	4
2017-03-22	1009743	90	4
2017-03-22	1009745	150	4
2017-03-22	1009758	20	4
2017-03-22	1009766	160	4
2017-03-22	1010133	1	4
2017-03-22	1010689	30	4
2017-03-22	1011072	200	4
2017-03-22	1012153	414	4
2017-03-22	1012906	290	4
2017-03-22	1013234	30	4
2017-03-22	1013918	0	4
2017-03-22	1013922	0	4
2017-03-22	1013925	1	4
2017-03-22	1013948	0	4
2017-03-22	1014000	10	4
2017-03-22	1014651	180	4
2017-03-22	1015016	40	4
2017-03-22	1015255	1440	4
2017-03-22	1016355	1146	4
2017-03-22	1016971	5	4
2017-03-22	1017506	100	4
2017-03-22	1017541	197	4
2017-03-22	1017884	8	4
2017-03-22	1018295	30	4
2017-03-22	1018485071	50	4
2017-03-22	1018791	19	4
2017-03-22	1018881	18	4
2017-03-22	1019313	26	4
2017-03-22	1020659	200	4
2017-03-22	1021019	15560	4
2017-03-22	1021024	240	4
2017-03-22	1021027	288	4
2017-03-22	1021030	270	4
2017-03-22	1021033	216	4
2017-03-22	1021034	216	4
2017-03-22	1021035	576	4
2017-03-22	1021036	90	4
2017-03-22	1021047	1680	4
2017-03-22	1021585	4	4
2017-03-22	1021590	6	4
2017-03-22	1021596	1	4
2017-03-22	1021674	2	4
2017-03-22	1021675	2	4
2017-03-22	1021680	2	4
2017-03-22	1021733	1	4
2017-03-22	1021756	60	4
2017-03-22	1022659735	24	4
2017-03-22	1023596	82	4
2017-03-22	1023882	17	4
2017-03-22	1023888	4	4
2017-03-22	1025792	0	4
2017-03-23	1000242	0	4
2017-03-23	1000460770	12	4
2017-03-23	1000527929	120	4
2017-03-23	1000543	300	4
2017-03-23	1000728	48	4
2017-03-23	1002071	40	4
2017-03-23	1002468641	6	4
2017-03-23	1002650	40	4
2017-03-23	1002656	159	4
2017-03-23	1003204	5	4
2017-03-23	1003216	2	4
2017-03-23	1004513	4	4
2017-03-23	1005316718	20	4
2017-03-23	1007955	37	4
2017-03-23	1007963	120	4
2017-03-23	1007967	33	4
2017-03-23	1007968	32	4
2017-03-23	1007970	25	4
2017-03-23	1007971	13	4
2017-03-23	1007976	22	4
2017-03-23	1008341	20	4
2017-03-23	1008368442	6	4
2017-03-23	1009751	96	4
2017-03-23	1009752	120	4
2017-03-23	1010322	60	4
2017-03-23	1010950708	10	4
2017-03-23	1011477	2	4
2017-03-23	1011478	1	4
2017-03-23	1011697	1	4
2017-03-23	1013999	150	4
2017-03-23	1014392	0	4
2017-03-23	1015287289	6	4
2017-03-23	1015774	300	4
2017-03-23	101609	29	4
2017-03-23	1016992	120	4
2017-03-23	101709	20	4
2017-03-23	1018434	2	4
2017-03-23	1019363	20	4
2017-03-23	1022098	4	4
2017-03-23	1022099	11	4
2017-03-23	1022100	30	4
2017-03-23	1022353	5	4
2017-03-23	1022439	9	4
2017-03-23	1024204	400	4
2017-03-23	1024209	220	4
2017-03-23	1024721	5	4
2017-03-23	1025472	2	4
